feature,coef,abs_coef
cat__ogrn_naprav_1157746588251,-0.05093195153089494,0.05093195153089494
cat__ogrn_naprav_1021600816434,-0.05088751461300005,0.05088751461300005
cat__ogrn_naprav_1025501596361,-0.05083797292601501,0.05083797292601501
cat__ogrn_area_1025301190474,-0.05076099666021776,0.05076099666021776
cat__ogrn_naprav_1026601374557,-0.05058800862653405,0.05058800862653405
cat__ogrn_naprav_1021200764034,-0.05046262939060671,0.05046262939060671
cat__ogrn_naprav_1024702182955,-0.050374825660496704,0.050374825660496704
cat__ogrn_naprav_1023201041247,-0.05031594879279183,0.05031594879279183
cat__ogrn_naprav_1027200880805,-0.05028217313629092,0.05028217313629092
cat__ogrn_naprav_1050545005774,-0.050269250574796705,0.050269250574796705
cat__ogrn_naprav_1024101037366,-0.05025337212725696,0.05025337212725696
cat__ogrn_naprav_1027201293910,-0.05023586178799275,0.05023586178799275
cat__ogrn_naprav_1024101042316,-0.050227656409507604,0.050227656409507604
cat__ogrn_naprav_1028900629669,-0.05020988441737624,0.05020988441737624
cat__ogrn_naprav_1021300928483,-0.050134683990778826,0.050134683990778826
cat__ogrn_area_1021603143836,-0.05012914783784228,0.05012914783784228
cat__variant_710,-0.05006966120362807,0.05006966120362807
cat__ogrn_naprav_1034004205730,0.049877721553449064,0.049877721553449064
cat__ogrn_naprav_1027809254593,-0.049827729371831185,0.049827729371831185
cat__ogrn_naprav_1116820001121,-0.04981590437506238,0.04981590437506238
cat__ogrn_naprav_1027403873530,-0.04976276856053561,0.04976276856053561
cat__ogrn_area_1026200851038,-0.04966542930870594,0.04966542930870594
cat__ogrn_area_1022600936907,-0.04957845376706697,0.04957845376706697
cat__ogrn_naprav_1106225000353,-0.04952974114008862,0.04952974114008862
cat__ogrn_naprav_1020700744734,-0.049496754997135434,0.049496754997135434
cat__ogrn_naprav_1022600936533,-0.04936426546697787,0.04936426546697787
cat__ogrn_naprav_1025403910564,-0.049358992793505314,0.049358992793505314
cat__ogrn_naprav_1023701790386,-0.04927801868051787,0.04927801868051787
cat__ogrn_naprav_1025901220840,-0.04918744768955465,0.04918744768955465
cat__ogrn_naprav_1024201673000,-0.049024021105784264,0.049024021105784264
cat__ogrn_naprav_1244800008276,-0.048810458236614306,0.048810458236614306
cat__variant_101,-0.04879796819967599,0.04879796819967599
cat__ogrn_naprav_1027401141866,-0.048670453951294615,0.048670453951294615
cat__ogrn_naprav_1027103071819,-0.04860438523475287,0.04860438523475287
cat__ogrn_naprav_1028900508560,-0.048452079350203354,0.048452079350203354
cat__ogrn_area_1031000007334,-0.048194838055315166,0.048194838055315166
cat__ogrn_naprav_1036601471730,-0.04818146657654271,0.04818146657654271
cat__ogrn_naprav_1022602222378,-0.047758022612352326,0.047758022612352326
cat__ogrn_area_1022602222103,-0.047758022612352326,0.047758022612352326
cat__ogrn_naprav_1027100521436,-0.04774336132567695,0.04774336132567695
cat__variant_110908,-0.04758928152305195,0.04758928152305195
"cat__variant_УЧ 010410,ПЧ 010410",-0.047462012657297596,0.047462012657297596
cat__ogrn_area_1025201684045,-0.04740175941500746,0.04740175941500746
cat__ogrn_naprav_1096672017980,-0.04717114588959201,0.04717114588959201
cat__ogrn_naprav_1033107008582,-0.04709277638246896,0.04709277638246896
cat__ogrn_area_1022302393101,-0.04694203259145615,0.04694203259145615
cat__ogrn_naprav_1020201383290,-0.046823319893320614,0.046823319893320614
cat__ogrn_area_1026401408252,-0.04680137571942181,0.04680137571942181
cat__variant_727.1100608,0.04679525378448896,0.04679525378448896
cat__ogrn_naprav_1027806072678,-0.04677245659773192,0.04677245659773192
cat__ogrn_naprav_1026500533883,-0.04675379935899364,0.04675379935899364
cat__ogrn_area_1022302377558,-0.046617575332641756,0.046617575332641756
cat__ogrn_naprav_1020502001410,-0.046526991690998026,0.046526991690998026
cat__ogrn_naprav_1032309085753,-0.04644506893910785,0.04644506893910785
cat__ogrn_area_1080522000052,-0.04642927539767694,0.04642927539767694
cat__ogrn_naprav_1023302156272,-0.046417125907267515,0.046417125907267515
"cat__variant_УЧ 727020511,ПЧ 727",-0.04641419635411871,0.04641419635411871
cat__ogrn_naprav_1026401826978,-0.04641409698839823,0.04641409698839823
cat__ogrn_area_1023501249309,-0.04638211872016022,0.04638211872016022
cat__ogrn_naprav_1033300400242,-0.04638128487738684,0.04638128487738684
cat__variant_117,-0.04636468927575258,0.04636468927575258
cat__ogrn_naprav_1023405363321,-0.046352573004198816,0.046352573004198816
cat__ogrn_area_1023405363266,-0.046352573004198816,0.046352573004198816
cat__ogrn_area_1023403851844,-0.04631550571909813,0.04631550571909813
cat__ogrn_naprav_1025201680976,-0.04592312276446442,0.04592312276446442
cat__ogrn_naprav_1025601718779,-0.04588500233959655,0.04588500233959655
cat__ogrn_naprav_1023403856508,-0.045858225613360976,0.045858225613360976
cat__ogrn_naprav_1027401143318,-0.04582317268795414,0.04582317268795414
cat__ogrn_area_1027401141591,-0.04582317268795414,0.04582317268795414
cat__ogrn_naprav_1033600028505,-0.045749966445969896,0.045749966445969896
cat__ogrn_naprav_1032501805797,-0.04573489084711303,0.04573489084711303
cat__ogrn_naprav_1027000898385,-0.04571198195488309,0.04571198195488309
cat__ogrn_naprav_1025401309515,-0.045680597556117385,0.045680597556117385
cat__ogrn_naprav_1033600068721,-0.04564210849615559,0.04564210849615559
cat__ogrn_naprav_1035204876255,-0.045524117377322336,0.045524117377322336
cat__ogrn_naprav_1032309087084,-0.04552127828323458,0.04552127828323458
cat__ogrn_naprav_1022201140862,-0.04548992947544021,0.04548992947544021
cat__ogrn_naprav_1027700488265,-0.045379485441046516,0.045379485441046516
cat__ogrn_area_1027101375828,0.04531433242405862,0.04531433242405862
cat__ogrn_naprav_1025902545844,-0.0453018100286781,0.0453018100286781
cat__variant_807,-0.04518663631206807,0.04518663631206807
cat__ogrn_naprav_1126684005854,-0.04495428513155628,0.04495428513155628
cat__ogrn_naprav_1027300872433,-0.0449324770243953,0.0449324770243953
cat__ogrn_area_1027300872532,-0.0449324770243953,0.0449324770243953
cat__ogrn_area_1032309089890,-0.044801424405276624,0.044801424405276624
cat__ogrn_naprav_1020900512093,-0.044699468748608556,0.044699468748608556
cat__ogrn_naprav_1033600075178,0.04469849763291132,0.04469849763291132
cat__ogrn_naprav_1028600595517,-0.044599775504010876,0.044599775504010876
cat__ogrn_area_1023102358597,-0.04454378046455971,0.04454378046455971
cat__ogrn_naprav_1035401479706,-0.04453364441271876,0.04453364441271876
cat__ogrn_naprav_1027402546335,-0.044517902255482134,0.044517902255482134
cat__ogrn_naprav_1142468044938,-0.04449480127061899,0.04449480127061899
cat__ogrn_naprav_1147746925700,-0.04425020318116346,0.04425020318116346
cat__ogrn_naprav_1027402922777,-0.04405389818905543,0.04405389818905543
cat__ogrn_naprav_1035205757905,-0.043949984111852324,0.043949984111852324
cat__ogrn_naprav_1023302552580,-0.043854748796893606,0.043854748796893606
cat__ogrn_naprav_1026403358189,-0.043802203546619164,0.043802203546619164
cat__ogrn_naprav_1036301013980,-0.043790666039674145,0.043790666039674145
cat__ogrn_area_1036301013980,-0.043790666039674145,0.043790666039674145
cat__ogrn_naprav_1027000768387,-0.043739604824546065,0.043739604824546065
cat__ogrn_area_1116372001690,-0.04370506068974385,0.04370506068974385
cat__ogrn_naprav_1116372001690,-0.04370506068974385,0.04370506068974385
cat__ogrn_naprav_1036601474161,-0.04360740761311681,0.04360740761311681
cat__ogrn_naprav_1026601511573,-0.04353727483726582,0.04353727483726582
cat__ogrn_naprav_1127747093100,-0.04336511257873857,0.04336511257873857
cat__ogrn_naprav_1022600768409,-0.043291179638328736,0.043291179638328736
cat__ogrn_naprav_1027600519121,-0.0431386267235723,0.0431386267235723
cat__ogrn_naprav_1032309085665,-0.04298894241156332,0.04298894241156332
cat__ogrn_naprav_1027402822171,-0.04293281185805155,0.04293281185805155
cat__ogrn_naprav_1028601262018,-0.042810197880334494,0.042810197880334494
cat__ogrn_naprav_1025401021898,-0.042761123502278446,0.042761123502278446
cat__ogrn_naprav_1028600967108,-0.042742433169196056,0.042742433169196056
cat__ogrn_naprav_1026300531730,-0.04274056188468566,0.04274056188468566
cat__ogrn_area_1026300531730,-0.04274056188468566,0.04274056188468566
cat__ogrn_naprav_1024701760115,-0.04273927813074972,0.04273927813074972
cat__ogrn_naprav_1200200043471,-0.042724393852797526,0.042724393852797526
cat__ogrn_naprav_1026200778064,-0.0424778794104048,0.0424778794104048
cat__ogrn_naprav_1026605244984,-0.0424215054884527,0.0424215054884527
cat__ogrn_naprav_1036894110186,-0.042355764913551475,0.042355764913551475
cat__ogrn_naprav_1022501305804,-0.04234571808414213,0.04234571808414213
cat__ogrn_area_1027101415110,-0.04226121399454038,0.04226121399454038
cat__ogrn_naprav_1023201288000,-0.04221902330449732,0.04221902330449732
cat__ogrn_naprav_1021603275704,-0.04197724359357437,0.04197724359357437
cat__ogrn_naprav_1023405364674,-0.04173454341776718,0.04173454341776718
cat__ogrn_naprav_1060545002540,-0.041730084282473975,0.041730084282473975
cat__ogrn_naprav_1027401865699,-0.04168295963875848,0.04168295963875848
cat__ogrn_naprav_1037843091208,-0.04167796484364636,0.04167796484364636
cat__variant_727.030412,-0.04166911874321423,0.04166911874321423
cat__ogrn_naprav_1027802739470,-0.04155592700237346,0.04155592700237346
cat__ogrn_naprav_1025400524434,-0.04145199302271092,0.04145199302271092
cat__variant_60803,-0.0414280796594331,0.0414280796594331
cat__ogrn_naprav_1024840846040,-0.041333172470766476,0.041333172470766476
cat__ogrn_naprav_1023102372347,-0.04112990627060007,0.04112990627060007
cat__ogrn_area_1022500865056,-0.040791870843524,0.040791870843524
cat__ogrn_naprav_1027101394693,-0.04076528226021906,0.04076528226021906
cat__ogrn_naprav_1032601681023,-0.040638848014600056,0.040638848014600056
cat__ogrn_naprav_1025901369625,-0.04055126683111337,0.04055126683111337
cat__ogrn_naprav_1027200876394,-0.04047027469694879,0.04047027469694879
cat__ogrn_area_1020201395917,-0.04041880820823357,0.04041880820823357
cat__variant_40907,-0.04040708316438467,0.04040708316438467
cat__ogrn_naprav_1026800594006,-0.040361936701366605,0.040361936701366605
cat__ogrn_naprav_1022502125910,-0.04033840979255792,0.04033840979255792
cat__ogrn_naprav_1027700493677,-0.04031164872886531,0.04031164872886531
cat__ogrn_naprav_1022602823715,-0.04024475793027926,0.04024475793027926
cat__ogrn_area_1022602820415,-0.04024475793027926,0.04024475793027926
cat__ogrn_naprav_1037841000603,-0.04016819416716059,0.04016819416716059
cat__ogrn_naprav_1026000973371,-0.0401133161571807,0.0401133161571807
cat__ogrn_naprav_1037825008055,-0.03995131346529731,0.03995131346529731
cat__ogrn_naprav_1022500868994,-0.03980930455013194,0.03980930455013194
cat__ogrn_naprav_1212300036948,-0.0396324068815371,0.0396324068815371
cat__ogrn_naprav_1023001940730,-0.03948876885887516,0.03948876885887516
cat__ogrn_naprav_1246800000215,0.0392856329468666,0.0392856329468666
cat__ogrn_area_1030204438285,-0.03927588088898673,0.03927588088898673
cat__ogrn_naprav_1022304546813,-0.03916701999083935,0.03916701999083935
cat__ogrn_area_1035006101393,-0.03902505061953342,0.03902505061953342
cat__ogrn_naprav_1024000763533,-0.03897881623931373,0.03897881623931373
cat__ogrn_area_1023404980004,-0.03893048613492752,0.03893048613492752
cat__ogrn_naprav_1193668014737,0.038922702504035935,0.038922702504035935
cat__ogrn_naprav_1021801441694,-0.038880178073684483,0.038880178073684483
cat__variant_727.110.508,-0.038813873223649036,0.038813873223649036
cat__ogrn_area_1027103473430,-0.03878284044575366,0.03878284044575366
cat__ogrn_naprav_1027103473430,-0.03878284044575366,0.03878284044575366
cat__ogrn_naprav_1034004405412,-0.038777299351450537,0.038777299351450537
cat__ogrn_naprav_1035005007014,-0.038762839919500816,0.038762839919500816
cat__ogrn_naprav_1033600031904,0.038752861859428805,0.038752861859428805
cat__ogrn_naprav_1023404978926,-0.03874933076925404,0.03874933076925404
cat__ogrn_naprav_1033100501301,-0.03866951443700021,0.03866951443700021
cat__ogrn_naprav_1022502126460,-0.03854486169697525,0.03854486169697525
cat__ogrn_naprav_1027402817750,-0.038542752143703604,0.038542752143703604
cat__ogrn_naprav_1034700564634,-0.03853571932749776,0.03853571932749776
cat__ogrn_naprav_1027402168837,-0.03846898066866875,0.03846898066866875
cat__ogrn_naprav_1032501805830,-0.0383768557913028,0.0383768557913028
cat__ogrn_naprav_1027600790249,-0.03828613139972921,0.03828613139972921
cat__ogrn_naprav_1023501250343,-0.03826418199809121,0.03826418199809121
cat__ogrn_area_1035005900456,-0.038242555755838355,0.038242555755838355
cat__variant_60204,-0.03806534091405387,0.03806534091405387
cat__ogrn_naprav_1037739302776,-0.03806375993227465,0.03806375993227465
cat__ogrn_naprav_1037825032420,-0.037723408651973905,0.037723408651973905
cat__ogrn_naprav_1023302153247,-0.03768850015247925,0.03768850015247925
cat__ogrn_naprav_1020201395917,-0.037623095681937904,0.037623095681937904
cat__ogrn_naprav_1022303619788,-0.037595623647231756,0.037595623647231756
cat__ogrn_naprav_1172468072798,-0.03752659983836996,0.03752659983836996
cat__ogrn_naprav_1026201107855,-0.037337282520492975,0.037337282520492975
cat__ogrn_naprav_1024800523330,-0.03733036593808711,0.03733036593808711
cat__variant_106,-0.03708487917940899,0.03708487917940899
cat__ogrn_naprav_1022402667704,-0.037061940900427554,0.037061940900427554
cat__ogrn_naprav_1192468038498,-0.036988989364128866,0.036988989364128866
cat__ogrn_naprav_1212300036926,-0.03693426866772383,0.03693426866772383
cat__ogrn_naprav_1025201637922,-0.036898891438189876,0.036898891438189876
cat__ogrn_naprav_1030204208616,-0.03689163817573392,0.03689163817573392
cat__variant_120406,-0.036656608027315365,0.036656608027315365
cat__ogrn_naprav_1028601262007,-0.03656037385374151,0.03656037385374151
cat__ogrn_naprav_1026701459520,-0.03651614532739102,0.03651614532739102
cat__ogrn_naprav_1035010205560,-0.03643902162117546,0.03643902162117546
cat__ogrn_naprav_1147746235724,-0.036437896537864174,0.036437896537864174
cat__ogrn_naprav_1226000000962,-0.036394616592703995,0.036394616592703995
cat__ogrn_naprav_5137746118131,-0.036349066888980645,0.036349066888980645
cat__ogrn_area_1026101842634,-0.03631169159848473,0.03631169159848473
cat__ogrn_naprav_1242300065710,-0.03629590020692632,0.03629590020692632
cat__ogrn_naprav_1026600668093,-0.03628074900948373,0.03628074900948373
cat__ogrn_naprav_1021603275561,-0.036178865947141835,0.036178865947141835
cat__ogrn_area_1026700537940,-0.03613246612914267,0.03613246612914267
cat__ogrn_naprav_1026700538853,-0.03613246612914267,0.03613246612914267
cat__ogrn_naprav_1116382003671,-0.036105077915367635,0.036105077915367635
cat__ogrn_area_1116382003671,-0.036105077915367635,0.036105077915367635
cat__ogrn_naprav_1025201758790,-0.03607229230871321,0.03607229230871321
cat__ogrn_area_1026101313160,-0.03605121716477284,0.03605121716477284
cat__ogrn_naprav_1025902034400,-0.036034302487244874,0.036034302487244874
cat__ogrn_naprav_1022502281339,-0.03593761593249212,0.03593761593249212
cat__ogrn_naprav_1157746021927,-0.03593622931458295,0.03593622931458295
cat__ogrn_naprav_1022303617423,-0.03589243292781554,0.03589243292781554
cat__ogrn_area_1022603223884,-0.035780536798092774,0.035780536798092774
cat__ogrn_naprav_1137746930518,-0.03575237231302641,0.03575237231302641
cat__ogrn_naprav_5147746142902,-0.03557415279117031,0.03557415279117031
cat__ogrn_naprav_1022201538370,-0.03533999415248552,0.03533999415248552
cat__ogrn_naprav_1021400791521,-0.03530317567026892,0.03530317567026892
cat__ogrn_area_1021400791521,-0.03530317567026892,0.03530317567026892
cat__ogrn_naprav_1070562002169,-0.0352383197002972,0.0352383197002972
cat__ogrn_naprav_1031800552068,-0.03504281657279251,0.03504281657279251
cat__ogrn_naprav_1028600582955,-0.03500174728712367,0.03500174728712367
cat__ogrn_naprav_1024000959465,-0.0349302851889458,0.0349302851889458
cat__ogrn_naprav_1021603470624,-0.034839039647393676,0.034839039647393676
cat__ogrn_naprav_1235800006221,-0.034832763513103146,0.034832763513103146
cat__ogrn_naprav_1234000001982,0.034824161763565814,0.034824161763565814
cat__ogrn_naprav_1025003527670,-0.03477769234555946,0.03477769234555946
cat__ogrn_area_1021400970227,-0.034719808778334985,0.034719808778334985
cat__ogrn_area_1021602510280,-0.03469714394075726,0.03469714394075726
cat__ogrn_naprav_1028600513435,-0.03455110791574023,0.03455110791574023
cat__ogrn_naprav_1038601250665,-0.03438890927330113,0.03438890927330113
cat__ogrn_area_1022302351653,-0.03435143049437356,0.03435143049437356
cat__ogrn_naprav_1022501805160,-0.03428285958855455,0.03428285958855455
cat__ogrn_naprav_1022302351598,-0.034276866134294814,0.034276866134294814
cat__ogrn_naprav_1023201101296,-0.034238521053610235,0.034238521053610235
cat__ogrn_naprav_1021603271524,-0.034224366406539086,0.034224366406539086
cat__ogrn_naprav_1065024026583,-0.03409556681035261,0.03409556681035261
cat__ogrn_naprav_1021000544817,-0.034093428994726366,0.034093428994726366
cat__ogrn_naprav_1030204209474,-0.034045938618247666,0.034045938618247666
cat__ogrn_area_1023301106201,-0.03395786444765157,0.03395786444765157
cat__ogrn_naprav_1025001821470,-0.03389527620557148,0.03389527620557148
cat__ogrn_naprav_1024701896890,-0.03388412970339042,0.03388412970339042
cat__ogrn_naprav_1195476062946,-0.03384713819815845,0.03384713819815845
cat__ogrn_naprav_1032601791045,-0.03384400723323986,0.03384400723323986
cat__ogrn_naprav_1036404102206,-0.03371147373115622,0.03371147373115622
cat__ogrn_naprav_1037739178498,-0.03362452906988148,0.03362452906988148
cat__ogrn_naprav_1023405365940,-0.03339166702819863,0.03339166702819863
cat__ogrn_naprav_1026102906048,-0.03332678226207574,0.03332678226207574
cat__ogrn_area_1027401141866,0.033269037772955444,0.033269037772955444
cat__ogrn_naprav_1022800511051,0.03326329238257635,0.03326329238257635
cat__ogrn_naprav_1023901006634,0.03326215580524502,0.03326215580524502
cat__ogrn_naprav_1026602174719,-0.03315799361154433,0.03315799361154433
cat__ogrn_naprav_1024701336109,-0.03303129497035387,0.03303129497035387
cat__ogrn_naprav_1037733057262,-0.03299117018256225,0.03299117018256225
cat__ogrn_naprav_1028600956911,-0.03285810365802575,0.03285810365802575
cat__ogrn_area_1025602986122,-0.03267838186904056,0.03267838186904056
cat__ogrn_naprav_1025602986254,-0.03267838186904056,0.03267838186904056
cat__ogrn_naprav_1024001435600,-0.03256246761732191,0.03256246761732191
cat__ogrn_naprav_1022501912564,-0.03251815395749424,0.03251815395749424
cat__ogrn_naprav_1023902296098,-0.03238799245768399,0.03238799245768399
cat__ogrn_naprav_1021603470371,-0.032354284447868434,0.032354284447868434
cat__ogrn_naprav_1037843011205,-0.03232149866983736,0.03232149866983736
cat__ogrn_naprav_1035401910950,-0.032198434210959914,0.032198434210959914
cat__ogrn_naprav_1021602837310,-0.03210216001106443,0.03210216001106443
cat__ogrn_naprav_1027601068846,-0.03208179594837323,0.03208179594837323
cat__ogrn_naprav_1026201080300,-0.03203388737227666,0.03203388737227666
cat__ogrn_naprav_1021500676295,-0.03198329578743596,0.03198329578743596
cat__variant_110/21,-0.03198329578743596,0.03198329578743596
cat__ogrn_naprav_1023101670393,-0.031903927832365786,0.031903927832365786
cat__ogrn_naprav_1026401733918,-0.03170537410724007,0.03170537410724007
cat__ogrn_naprav_1025204420449,-0.031643164089562276,0.031643164089562276
cat__ogrn_area_1034205000906,-0.03157380750021542,0.03157380750021542
cat__ogrn_naprav_1026103049554,-0.03155959241608176,0.03155959241608176
cat__ogrn_naprav_1025202276153,-0.031454682841946295,0.031454682841946295
cat__ogrn_area_1021601898560,-0.0314243191347308,0.0314243191347308
cat__ogrn_area_1035007003030,-0.031420076090527806,0.031420076090527806
cat__ogrn_naprav_1024300836284,-0.031352302732822995,0.031352302732822995
cat__ogrn_naprav_1024000630323,-0.03126474226155654,0.03126474226155654
cat__ogrn_naprav_1023600934917,-0.031129317758905505,0.031129317758905505
cat__ogrn_naprav_1021601898560,-0.031110680179854754,0.031110680179854754
cat__ogrn_naprav_1026601646125,-0.031072055000568283,0.031072055000568283
"cat__variant_УЧ 010310,ПЧ 010310",-0.031072055000568283,0.031072055000568283
cat__ogrn_naprav_1026801014492,0.03092459767656449,0.03092459767656449
cat__ogrn_naprav_1024200698103,-0.030857170746475083,0.030857170746475083
cat__ogrn_area_1025202273172,-0.03077254178311885,0.03077254178311885
cat__variant_101107,0.030694997683844302,0.030694997683844302
cat__variant_727.121109,-0.030671035636142176,0.030671035636142176
cat__ogrn_naprav_1025700525014,-0.030601742324090304,0.030601742324090304
cat__ogrn_naprav_1024000913760,-0.03051274136247881,0.03051274136247881
cat__ogrn_naprav_1021100532419,-0.030502879703799925,0.030502879703799925
cat__ogrn_naprav_1026101313040,-0.030485817754380078,0.030485817754380078
cat__ogrn_naprav_1027802498877,-0.030361247838560455,0.030361247838560455
"cat__variant_УЧ 020311,ПЧ 020311",-0.030324280333806356,0.030324280333806356
cat__ogrn_area_1032241730025,-0.03032254170843188,0.03032254170843188
cat__ogrn_naprav_1022201138410,-0.030304385708377138,0.030304385708377138
cat__ogrn_naprav_1028900709177,-0.03029829964706596,0.03029829964706596
cat__ogrn_naprav_1023601555010,-0.030292404891434102,0.030292404891434102
cat__ogrn_naprav_1043400720219,-0.030160905611584344,0.030160905611584344
cat__ogrn_naprav_1022202149804,-0.03011633411318316,0.03011633411318316
cat__ogrn_naprav_1021603143891,-0.02999842642213852,0.02999842642213852
cat__ogrn_naprav_1195658016806,-0.02993528318312418,0.02993528318312418
cat__ogrn_naprav_1022502127130,-0.029871145284815236,0.029871145284815236
cat__ogrn_naprav_1025601025780,-0.029854563152408472,0.029854563152408472
cat__ogrn_naprav_1023701626640,-0.02965706486352011,0.02965706486352011
cat__ogrn_naprav_1037835024589,-0.029623775590174435,0.029623775590174435
cat__ogrn_area_1025202618760,-0.029616662938683463,0.029616662938683463
cat__ogrn_area_1209200005486,-0.029576030793775313,0.029576030793775313
cat__ogrn_naprav_1027807992200,-0.029493793076810833,0.029493793076810833
cat__ogrn_naprav_1020100825491,-0.029483484716661883,0.029483484716661883
cat__ogrn_naprav_1027601050982,-0.02942508303758996,0.02942508303758996
cat__ogrn_naprav_1055475039070,-0.02941572040615169,0.02941572040615169
cat__ogrn_naprav_1020201301218,-0.029412918539893636,0.029412918539893636
cat__variant_60203,-0.029342333545707734,0.029342333545707734
cat__ogrn_area_1028601441901,-0.029341778777941717,0.029341778777941717
cat__ogrn_naprav_1088619000821,-0.029323539431096012,0.029323539431096012
cat__ogrn_naprav_1025902397950,-0.029319200978089963,0.029319200978089963
cat__ogrn_area_1027804603672,-0.029307427041365443,0.029307427041365443
cat__ogrn_naprav_5147746204282,-0.029297865550609266,0.029297865550609266
cat__ogrn_naprav_1021602500370,-0.029282803983772233,0.029282803983772233
cat__ogrn_area_1022304035632,-0.029273066968367213,0.029273066968367213
cat__ogrn_naprav_1127747269980,-0.029202253043473493,0.029202253043473493
cat__variant_612,-0.029182817026950244,0.029182817026950244
cat__ogrn_naprav_1026301515404,-0.02909770697897083,0.02909770697897083
cat__ogrn_area_1026301515404,-0.02909770697897083,0.02909770697897083
cat__ogrn_naprav_1024001193468,-0.02909558853874063,0.02909558853874063
cat__ogrn_naprav_1027600622235,-0.029090443649632997,0.029090443649632997
cat__ogrn_naprav_1157746163024,-0.028980774580578756,0.028980774580578756
cat__ogrn_naprav_1027600683770,-0.02894369060074458,0.02894369060074458
cat__ogrn_area_1026801061143,0.028920840716778893,0.028920840716778893
cat__ogrn_naprav_1020100824820,-0.02890752624163003,0.02890752624163003
cat__ogrn_naprav_1149204048729,-0.02890591123689861,0.02890591123689861
cat__ogrn_naprav_1027601601180,-0.028897428356342698,0.028897428356342698
cat__ogrn_area_1025201761122,-0.028892495424788597,0.028892495424788597
cat__ogrn_naprav_1027600509496,-0.028855851189728755,0.028855851189728755
cat__ogrn_naprav_1027600516525,-0.028847807547495316,0.028847807547495316
cat__ogrn_area_1022201907672,-0.02883978493960385,0.02883978493960385
cat__ogrn_naprav_1025404359166,-0.02883245956870215,0.02883245956870215
cat__ogrn_naprav_1022303860226,-0.02876218747814998,0.02876218747814998
cat__ogrn_area_1022301125230,-0.02876218747814998,0.02876218747814998
cat__ogrn_naprav_1024000630378,-0.028714949752049735,0.028714949752049735
cat__ogrn_naprav_1022201906891,-0.02869208633082577,0.02869208633082577
cat__ogrn_naprav_1026601372104,-0.02867481657739878,0.02867481657739878
cat__ogrn_naprav_1022304035753,-0.028626989714839856,0.028626989714839856
cat__variant_727.020311,-0.028599654969773458,0.028599654969773458
cat__ogrn_area_1027200860510,-0.028586475024194303,0.028586475024194303
cat__ogrn_naprav_1023701390767,-0.02845376572196283,0.02845376572196283
cat__ogrn_naprav_1028600615218,-0.028452344060314834,0.028452344060314834
cat__ogrn_naprav_1025202271049,-0.028402997732619856,0.028402997732619856
cat__ogrn_naprav_1032600032410,-0.028366070320175543,0.028366070320175543
cat__ogrn_naprav_1027403887862,-0.028340007450395964,0.028340007450395964
cat__ogrn_naprav_1026200703055,-0.0283343403908859,0.0283343403908859
cat__ogrn_area_1025602729987,-0.028283881433262843,0.028283881433262843
cat__ogrn_naprav_1023301953180,-0.028248626727273345,0.028248626727273345
cat__ogrn_area_1023301953180,-0.028248626727273345,0.028248626727273345
cat__ogrn_area_1025600580280,-0.028227944562651767,0.028227944562651767
cat__ogrn_naprav_1023902212817,0.028226187573178834,0.028226187573178834
cat__ogrn_naprav_1025301187383,-0.028104371769381277,0.028104371769381277
cat__ogrn_naprav_1025501816570,0.027992431567813534,0.027992431567813534
cat__ogrn_naprav_1024000692506,-0.027911682733583725,0.027911682733583725
cat__variant_1009,-0.027899598025177927,0.027899598025177927
cat__ogrn_naprav_1025202620321,-0.027895562925509237,0.027895562925509237
cat__ogrn_naprav_1033100501114,-0.027656483974320866,0.027656483974320866
cat__ogrn_naprav_5147746149766,0.027647116694286544,0.027647116694286544
cat__ogrn_naprav_1025602728678,-0.02752427376717065,0.02752427376717065
cat__ogrn_naprav_1026102910019,-0.027477993390940758,0.027477993390940758
cat__ogrn_naprav_1025403906472,-0.027444417612300768,0.027444417612300768
cat__ogrn_naprav_1243100009130,-0.027440798158261552,0.027440798158261552
cat__ogrn_naprav_1027200836640,-0.02738882636731245,0.02738882636731245
cat__ogrn_naprav_1037835045258,-0.027320563240744083,0.027320563240744083
cat__ogrn_naprav_1023600936204,-0.02716482511648434,0.02716482511648434
cat__ogrn_naprav_1022304012345,-0.027105301608761626,0.027105301608761626
cat__ogrn_naprav_1230500010179,-0.027083916954946025,0.027083916954946025
cat__variant_206,-0.027027931551616775,0.027027931551616775
cat__ogrn_naprav_1035007003020,-0.027012641893463796,0.027012641893463796
cat__ogrn_naprav_1032601681221,-0.026982618484234652,0.026982618484234652
"cat__variant_УЧ 120209,ПЧ 0",-0.026977003715598063,0.026977003715598063
cat__ogrn_naprav_1023301106201,-0.026827415092214504,0.026827415092214504
cat__ogrn_naprav_1036405201205,-0.026817376600525678,0.026817376600525678
cat__ogrn_naprav_1135001006238,0.026789254533009205,0.026789254533009205
cat__ogrn_naprav_1023001540946,-0.02674109633935129,0.02674109633935129
cat__ogrn_area_1020300983042,-0.026697131623769035,0.026697131623769035
cat__variant_727.020611,0.026620336922454163,0.026620336922454163
cat__ogrn_naprav_1023302156020,-0.02653482649773163,0.02653482649773163
cat__ogrn_naprav_1027401868471,-0.026472099267819127,0.026472099267819127
cat__ogrn_naprav_1027402820610,-0.02646729851285055,0.02646729851285055
cat__ogrn_area_1023402001523,-0.026465377451786478,0.026465377451786478
cat__ogrn_naprav_1025300805012,-0.026445290763461117,0.026445290763461117
cat__ogrn_naprav_1025201759054,-0.02643242712085675,0.02643242712085675
